Title,Product Link,Image URL,Rating,Ratings & Reviews,Price,Original Price,Discount,Key Features,Exchange Offer,Bank Offer,Timestamp
HP 14s AMD Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10 Home) 14s-fq1030AU Thin and Light Lap...,https://www.flipkart.com/hp-14s-amd-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-10-home-14s-fq1030au-thin-light-laptop/p/itm9760b8956b2bd?pid=COMG24PXDNBHZCHG&lid=LSTCOMG24PXDNBHZCHG4PWEVC&marketplace=FLIPKART&q=laptop+hp&store=6bo%2Fb5g&srno=s_8_176&otracker=search&fm=organic&iid=e5bbd911-225a-4ec0-8a86-3aa39a1d4495.COMG24PXDNBHZCHG.SEARCH&ppt=sp&ppn=sp&ssid=zo44pbrv680000001753105239240&qH=afa4496eec6c609d,https://rukminim2.flixcart.com/image/312/312/kgzg8sw0/computer/z/j/j/hp-14s-fr0009au-laptop-original-imafx3rhqwgwzwgy.jpeg?q=70,4.4,796 Ratings & 69 Reviews,"₹40,990","₹56,162",27% off,"['AMD Ryzen 5 Hexa Core Processor', '8 GB DDR4 RAM', '64 bit Windows 10 Operating System', '512 GB SSD', '35.56 cm (14 Inch) Display', 'McAfee LiveSafe (30 day Free trial), Microsoft Office Home & Student 2019, HP Documentation, HP Smart, HP Support Assistant, HP SSRM', '1 Year Onsite Warranty']",,Bank Offer,2025-07-21 19:10:46
ASUS Chromebook CX14 Intel Celeron Dual Core N4500 - (4 GB/64 GB EMMC Storage/Chrome OS) CX1405CKA-NK0...,https://www.flipkart.com/asus-chromebook-cx14-intel-celeron-dual-core-n4500-4-gb-64-gb-emmc-storage-chrome-os-cx1405cka-nk0154/p/itmdf634cde7dec2?pid=COMHDDZ7PYJZSGUZ&lid=LSTCOMHDDZ7PYJZSGUZKERLBX&marketplace=FLIPKART&q=laptop+hp&store=6bo%2Fb5g&srno=s_8_177&otracker=search&fm=organic&iid=en_fik2WkrC8eYOnPKQyno7GOZysnsyANOVf3XmA5jG0RpNzqiTa5NModZFcO-DsohdxbB5WYMNK_jZ2vyovaMA9EKsf8s6I2Oz2HOgbXTo_9U%3D&ppt=sp&ppn=sp&ssid=zo44pbrv680000001753105239240&qH=afa4496eec6c609d,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/2/i/m/-original-imahdh2st3kwr6qc.jpeg?q=70,4.4,5 Ratings & 0 Reviews,"₹14,990","₹32,990",54% off,"['Intel Celeron Dual Core Processor', '4 GB LPDDR4X RAM', 'Chrome Operating System', '35.56 cm (14 Inch) Display', 'MyASUS', '1 Year Onsite Warranty']",,Bank Offer,2025-07-21 19:10:46
ASUS Chromebook Intel Celeron Dual Core N4500 - (4 GB/128 GB EMMC Storage/Chrome OS) CX1500CKA-NJ0413 ...,https://www.flipkart.com/asus-chromebook-intel-celeron-dual-core-n4500-4-gb-128-gb-emmc-storage-chrome-os-cx1500cka-nj0413/p/itmc1d20ec9ce589?pid=COMGSHM3XZGQ5MGT&lid=LSTCOMGSHM3XZGQ5MGTME70B6&marketplace=FLIPKART&q=laptop+hp&store=6bo%2Fb5g&srno=s_8_178&otracker=search&fm=organic&iid=en_fik2WkrC8eYOnPKQyno7GOZysnsyANOVf3XmA5jG0Rp-421P5yWN5HFKBnFdPzdakwBWtDy979jBbv7RAr_lCEhz9c-MSIoFe8xMxkfU6dM%3D&ppt=sp&ppn=sp&ssid=zo44pbrv680000001753105239240&qH=afa4496eec6c609d,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/t/n/3/cx1500cka-ej0275-chromebook-asus-original-imah2mw8nykenzdx.jpeg?q=70,3.8,"3,084 Ratings & 273 Reviews","₹16,990","₹32,990",48% off,"['Intel Celeron Dual Core Processor', '4 GB LPDDR4X RAM', 'Chrome Operating System', '39.62 cm (15.6 Inch) Display', '1 Year Onsite Warranty']",,Bank Offer,2025-07-21 19:10:47
HP Laptop Intel Core i3 12th Gen 1215U - (8 GB/256 GB SSD/Windows 11 Home) 15s-fy5010TU Thin and Light...,https://www.flipkart.com/hp-laptop-intel-core-i3-12th-gen-1215u-8-gb-256-gb-ssd-windows-11-home-15s-fy5010tu-thin-light/p/itm513a135df4d30?pid=COMHF6WAYQWPTFRS&lid=LSTCOMHF6WAYQWPTFRSMOC3IU&marketplace=FLIPKART&q=laptop+hp&store=6bo%2Fb5g&srno=s_8_179&otracker=search&fm=organic&iid=e5bbd911-225a-4ec0-8a86-3aa39a1d4495.COMHF6WAYQWPTFRS.SEARCH&ppt=sp&ppn=sp&ssid=zo44pbrv680000001753105239240&qH=afa4496eec6c609d,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/m/3/7/-original-imahcd9zghnzrafk.jpeg?q=70,4.2,"6,254 Ratings & 370 Reviews","₹35,599","₹46,709",23% off,"['Intel Core i3 Processor (12th Gen)', '8 GB DDR4 RAM', 'Windows 11 Home Operating System', '256 GB SSD', '39.62 cm (15.6 inch) Display', '1 Year Carry-in Warranty']",,Bank Offer,2025-07-21 19:10:48
HP 15 (2025) AMD Athlon Dual Core 7120U - (8 GB/256 GB SSD/Windows 11 Home) 15 Thin and Light Laptop,https://www.flipkart.com/hp-15-2025-amd-athlon-dual-core-7120u-8-gb-256-gb-ssd-windows-11-home-thin-light-laptop/p/itm356259fbc5fcb?pid=COMHCPHGZXJWVNX2&lid=LSTCOMHCPHGZXJWVNX2ZKH4UD&marketplace=FLIPKART&q=laptop+hp&store=6bo%2Fb5g&srno=s_8_180&otracker=search&fm=organic&iid=e5bbd911-225a-4ec0-8a86-3aa39a1d4495.COMHCPHGZXJWVNX2.SEARCH&ppt=sp&ppn=sp&ssid=zo44pbrv680000001753105239240&qH=afa4496eec6c609d,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/5/q/y/15-thin-and-light-laptop-hp-original-imahcphgezhfhts2.jpeg?q=70,,,"₹24,990","₹44,990",44% off,"['AMD Athlon Dual Core Processor', '8 GB DDR4 RAM', '64 bit Windows 11 Home Operating System', '256 GB SSD', '39.62 cm (15.6 inch) Display', 'Microsoft Office 2021, Windows 11 Home', '1 Year Onsite Warranty']",,Bank Offer,2025-07-21 19:10:49
Lenovo Yoga Slim 7 Qualcomm Snapdragon X Plus - (32 GB/1 TB SSD/Windows 11 Home) Yoga Slim 7 14Q8X9 Th...,https://www.flipkart.com/lenovo-yoga-slim-7-qualcomm-snapdragon-x-plus-32-gb-1-tb-ssd-windows-11-home-14q8x9-thin-light-laptop/p/itm54e8de57bb730?pid=COMH9C7XFM6KJGJK&lid=LSTCOMH9C7XFM6KJGJKPVFXIG&marketplace=FLIPKART&q=laptop+hp&store=6bo%2Fb5g&srno=s_8_181&otracker=search&fm=organic&iid=en_fik2WkrC8eYOnPKQyno7GOZysnsyANOVf3XmA5jG0RqpVm_7gWX-NW6-7wJPmGcLQySfEeX1lX5pUmSntF2rdvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=zo44pbrv680000001753105239240&qH=afa4496eec6c609d,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/c/p/m/-original-imah3ytgpzvxyt7b.jpeg?q=70,,,"₹1,29,190","₹1,95,890",34% off,"['Qualcomm Snapdragon X Plus Processor', '32 GB LPDDR5X RAM', 'Windows 11 Home Operating System', '1 TB SSD', '36.83 cm (14.5 Inch) Touchscreen Display', 'Office Home 2024', '1 Year On-Site Warranty']",,Bank Offer,2025-07-21 19:10:50
Lenovo 100e Chromebook Gen 4 MediaTek MediaTek Kompanio 528 - (4 GB/64 GB EMMC Storage/Chrome OS) 82W0...,https://www.flipkart.com/lenovo-100e-chromebook-gen-4-mediatek-kompanio-528-4-gb-64-gb-emmc-storage-chrome-os-82w0001dha/p/itm37ef89935fcd5?pid=COMHA9FKZ7KSC3SZ&lid=LSTCOMHA9FKZ7KSC3SZ6YMQQQ&marketplace=FLIPKART&q=laptop+hp&store=6bo%2Fb5g&srno=s_8_182&otracker=search&fm=organic&iid=en_fik2WkrC8eYOnPKQyno7GOZysnsyANOVf3XmA5jG0RqMeEfsO_8ujMWbga8A5KjSg3hfFs1dODdYTdr4m5lH8mVkv0XZFiOX7bbXdlao_f8%3D&ppt=sp&ppn=sp&ssid=zo44pbrv680000001753105239240&qH=afa4496eec6c609d,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/5/f/c/-original-imahd3zwben2yanx.jpeg?q=70,3.8,187 Ratings & 17 Reviews,"₹10,499","₹37,690",72% off,"['MediaTek MediaTek Kompanio 528 Processor', '4 GB LPDDR4X RAM', 'Chrome Operating System', '29.46 cm (11.6 Inch) Display', '1 Year Carry-in Warranty']","Upto 
₹9,400
 Off on Exchange",Bank Offer,2025-07-21 19:10:51
HP Pavilion Intel Core i5 13th Gen 1340p - (16 GB/512 GB SSD/Windows 11 Home) 15-eg3027TU Thin and Lig...,https://www.flipkart.com/hp-pavilion-intel-core-i5-13th-gen-1340p-16-gb-512-gb-ssd-windows-11-home-15-eg3027tu-thin-light-laptop/p/itmd03cc8dd8cb0e?pid=COMGPUYBZPP4WEEF&lid=LSTCOMGPUYBZPP4WEEFJRVJTO&marketplace=FLIPKART&q=laptop+hp&store=6bo%2Fb5g&srno=s_8_183&otracker=search&fm=organic&iid=e5bbd911-225a-4ec0-8a86-3aa39a1d4495.COMGPUYBZPP4WEEF.SEARCH&ppt=sp&ppn=sp&ssid=zo44pbrv680000001753105239240&qH=afa4496eec6c609d,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/3/v/1/pavilion-thin-and-light-laptop-hp-original-imagptxhsxpkw2rz.jpeg?q=70,4.5,2 Ratings & 1 Reviews,"₹62,990","₹83,990",25% off,"['Intel Core i5 Processor (13th Gen)', '16 GB DDR4 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 inch) Display', '1 Year Onsite Warranty']",,Bank Offer,2025-07-21 19:10:52
HP Pavilion x360 Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) 14-ek0078TU Thin an...,https://www.flipkart.com/hp-pavilion-x360-intel-core-i5-12th-gen-1235u-16-gb-512-gb-ssd-windows-11-home-14-ek0078tu-thin-light-laptop/p/itm2969c54a9d446?pid=COMGH2NJXPGRZJ8V&lid=LSTCOMGH2NJXPGRZJ8V3BAC1C&marketplace=FLIPKART&q=laptop+hp&store=6bo%2Fb5g&srno=s_8_184&otracker=search&fm=organic&iid=e5bbd911-225a-4ec0-8a86-3aa39a1d4495.COMGH2NJXPGRZJ8V.SEARCH&ppt=sp&ppn=sp&ssid=zo44pbrv680000001753105239240&qH=afa4496eec6c609d,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/y/8/b/-original-imagwy8d4e9savgh.jpeg?q=70,4.4,241 Ratings & 25 Reviews,"₹77,990","₹84,990",8% off,"['Intel Core i5 Processor (12th Gen)', '16 GB DDR4 RAM', 'Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 Inch) Touchscreen Display', '1 Year Onsite Warranty']",,Bank Offer,2025-07-21 19:10:54
HP 14q Intel Core i3 7th Gen 7020U - (4 GB/1 TB HDD/Windows 10 Home) 14q-CS0005TU Thin and Light Lapto...,https://www.flipkart.com/hp-14q-intel-core-i3-7th-gen-7020u-4-gb-1-tb-hdd-windows-10-home-14q-cs0005tu-thin-light-laptop/p/itm1de5224f0df8e?pid=COMFB4FWSBFFFXSR&lid=LSTCOMFB4FWSBFFFXSRISNV9R&marketplace=FLIPKART&q=laptop+hp&store=6bo%2Fb5g&srno=s_8_185&otracker=search&fm=organic&iid=e5bbd911-225a-4ec0-8a86-3aa39a1d4495.COMFB4FWSBFFFXSR.SEARCH&ppt=sp&ppn=sp&ssid=zo44pbrv680000001753105239240&qH=afa4496eec6c609d,https://rukminim2.flixcart.com/image/312/312/joynde80/computer/x/s/r/hp-na-thin-and-light-laptop-original-imafbbagrngqh9gq.jpeg?q=70,4.1,"10,950 Ratings & 1,287 Reviews","₹34,456","₹37,999",9% off,"['Intel Core i3 Processor (7th Gen)', '4 GB DDR4 RAM', '64 bit Windows 10 Operating System', '1 TB HDD', '35.56 cm (14 inch) Display', 'HP Audio Switch, HP Support Assistant', '1 Year Onsite Warranty']","Upto 
₹25,000
 Off on Exchange",,2025-07-21 19:10:55
HP Pavilion Eyesafe AMD Ryzen 5 Dual Core 5625U - (16 GB/512 GB SSD/Windows 11 Home) 14-EC1019AU Thin ...,https://www.flipkart.com/hp-pavilion-eyesafe-amd-ryzen-5-dual-core-5625u-16-gb-512-gb-ssd-windows-11-home-14-ec1019au-thin-light-laptop/p/itmd21f8202dcf76?pid=COMGDSFCWQY5EFZB&lid=LSTCOMGDSFCWQY5EFZBDBAU5U&marketplace=FLIPKART&q=laptop+hp&store=6bo%2Fb5g&srno=s_8_186&otracker=search&fm=organic&iid=e5bbd911-225a-4ec0-8a86-3aa39a1d4495.COMGDSFCWQY5EFZB.SEARCH&ppt=sp&ppn=sp&ssid=zo44pbrv680000001753105239240&qH=afa4496eec6c609d,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/c/m/b/-original-imahcd9qdhp7zxhg.jpeg?q=70,4.5,"1,772 Ratings & 174 Reviews","₹62,899","₹69,083",8% off,"['AMD Ryzen 5 Dual Core Processor', '16 GB DDR4 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 inch) Display', '1 Year Onsite Warranty']",,Bank Offer,2025-07-21 19:10:56
Lenovo Chromebook MediaTek Kompanio 520 - (4 GB/128 GB EMMC Storage/Chrome OS) 14M868 Chromebook,https://www.flipkart.com/lenovo-chromebook-mediatek-kompanio-520-4-gb-128-gb-emmc-storage-chrome-os-14m868/p/itm4dc67999fe3de?pid=COMGSYYSHRSUEGMG&lid=LSTCOMGSYYSHRSUEGMGL82DZU&marketplace=FLIPKART&q=laptop+hp&store=6bo%2Fb5g&srno=s_8_187&otracker=search&fm=organic&iid=en_fik2WkrC8eYOnPKQyno7GOZysnsyANOVf3XmA5jG0RqHLWm06qASj2PDysT-hGDmOdYS8Dyvo8CnDyBCsG3EbPcUmN_6PwCReg_VTM4VLxo%3D&ppt=sp&ppn=sp&ssid=zo44pbrv680000001753105239240&qH=afa4496eec6c609d,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/f/6/g/-original-imagy3tzbj3xgvu4.jpeg?q=70,3.8,"2,202 Ratings & 197 Reviews","₹13,990","₹28,690",51% off,"['MediaTek Kompanio 520 Processor', '4 GB LPDDR4X RAM', 'Chrome Operating System', '35.56 cm (14 Inch) Display', '1 Year Carry-in Warranty']","Upto 
₹11,500
 Off on Exchange",Bank Offer,2025-07-21 19:10:57
HP 14 G8 (2025) Intel Core i3 11th Gen 1115G4 - (16 GB/512 GB SSD/Windows 11 Home) 14 G8 Thin and Ligh...,https://www.flipkart.com/hp-14-g8-2025-intel-core-i3-11th-gen-1115g4-16-gb-512-gb-ssd-windows-11-home-thin-light-laptop/p/itm04f11f0fb0c8d?pid=COMHCXWJCH7PNPFU&lid=LSTCOMHCXWJCH7PNPFULOGNPJ&marketplace=FLIPKART&q=laptop+hp&store=6bo%2Fb5g&srno=s_8_188&otracker=search&fm=organic&iid=e5bbd911-225a-4ec0-8a86-3aa39a1d4495.COMHCXWJCH7PNPFU.SEARCH&ppt=sp&ppn=sp&ssid=zo44pbrv680000001753105239240&qH=afa4496eec6c609d,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/u/l/7/14-g8-thin-and-light-laptop-hp-original-imahcxwjzz6zywy7.jpeg?q=70,,,"₹30,490","₹54,990",44% off,"['Intel Core i3 Processor (11th Gen)', '16 GB DDR4 RAM', '64 bit Windows 11 Home Operating System', '512 GB SSD', '35.56 cm (14 inch) Display', 'Microsoft Office 2021, Windows 11 Home', '1 Year Onsite Warranty']",,Bank Offer,2025-07-21 19:10:58
HP HP OmniBook X Flip (Previously Envy) Intel Core Ultra 5 226V - (16 GB/512 GB SSD/Windows 11 Home/8 ...,https://www.flipkart.com/hp-omnibook-x-flip-previously-envy-intel-core-ultra-5-226v-16-gb-512-gb-ssd-windows-11-home-8-graphics-14-fm0058tu-2-1-laptop/p/itmd7c2f53e71876?pid=COMHACZNGFZQZPN6&lid=LSTCOMHACZNGFZQZPN6DR8B0U&marketplace=FLIPKART&q=laptop+hp&store=6bo%2Fb5g&srno=s_8_189&otracker=search&fm=organic&iid=e5bbd911-225a-4ec0-8a86-3aa39a1d4495.COMHACZNGFZQZPN6.SEARCH&ppt=sp&ppn=sp&ssid=zo44pbrv680000001753105239240&qH=afa4496eec6c609d,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/e/3/b/-original-imahcd9zwz6ncjeg.jpeg?q=70,,,"₹1,07,990","₹1,25,841",14% off,"['Intel Core Ultra 5 Processor', '16 GB LPDDR5X RAM', 'Windows 11 Home Operating System', '512 GB SSD', '35.56 cm (14 Inch) Touchscreen Display', '1 Year Onsite Service']","Upto 
₹25,000
 Off on Exchange",,2025-07-21 19:10:59
HP Chromebook MediaTek MT8183 - (4 GB/64 GB EMMC Storage/Chrome OS) 11A-NA0002MU Chromebook,https://www.flipkart.com/hp-chromebook-mediatek-mt8183-4-gb-64-gb-emmc-storage-chrome-os-11a-na0002mu/p/itmd49c881ebf1ac?pid=COMGYJYYA7FFRXZC&lid=LSTCOMGYJYYA7FFRXZCBWFST1&marketplace=FLIPKART&q=laptop+hp&store=6bo%2Fb5g&srno=s_8_190&otracker=search&fm=organic&iid=e5bbd911-225a-4ec0-8a86-3aa39a1d4495.COMGYJYYA7FFRXZC.SEARCH&ppt=sp&ppn=sp&ssid=zo44pbrv680000001753105239240&qH=afa4496eec6c609d,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/h/b/6/11a-na0002mu-chromebook-laptop-hp-original-imah47xukpa3hgxg.jpeg?q=70,3.7,"7,390 Ratings & 603 Reviews","₹17,890","₹25,450",29% off,"['MediaTek MT8183 Processor', '4 GB LPDDR4X RAM', '32 bit Chrome Operating System', '29.46 cm (11.6 inch) Touchscreen Display', 'Pre-installed G-suite Apps, Linux Kernel and Apps, Chrome Web Extensions, Google Play Store, HP Audio Switch, HP ePrint, HP Support Assistant, Dropbox', '1 Year Onsite Warranty']",,Bank Offer,2025-07-21 19:10:59
HP Pavilion Aero AMD Ryzen 5 Hexa Core 5600U - (16 GB/512 GB SSD/Windows 10 Home) 13-BE0190AU Thin and...,https://www.flipkart.com/hp-pavilion-aero-amd-ryzen-5-hexa-core-5600u-16-gb-512-gb-ssd-windows-10-home-13-be0190au-thin-light-laptop/p/itm2641a8e7e2222?pid=COMG57NEGMUMVJYN&lid=LSTCOMG57NEGMUMVJYNCKIDJH&marketplace=FLIPKART&q=laptop+hp&store=6bo%2Fb5g&srno=s_8_191&otracker=search&fm=organic&iid=e5bbd911-225a-4ec0-8a86-3aa39a1d4495.COMG57NEGMUMVJYN.SEARCH&ppt=sp&ppn=sp&ssid=zo44pbrv680000001753105239240&qH=afa4496eec6c609d,https://rukminim2.flixcart.com/image/312/312/krjjde80/computer/w/j/x/na-thin-and-light-laptop-hp-original-imag5bg7ngmzfkqu.jpeg?q=70,4.5,212 Ratings & 31 Reviews,"₹64,990","₹89,990",27% off,"['AMD Ryzen 5 Hexa Core Processor', '16 GB DDR4 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '33.78 cm (13.3 inch) Display', 'Microsoft Office Home & Student 2019, HP Documentation, HP BIOS recovery, HP Smart, Alexa, HP Support Assistant', '1 Year Onsite Warranty']",,Bank Offer,2025-07-21 19:11:01
HP Pavilion Plus Laptop 14 Enhanced by AI With Backlit Intel Core Ultra 5 125H - (16 GB/512 GB SSD/Win...,https://www.flipkart.com/hp-pavilion-plus-laptop-14-enhanced-ai-backlit-intel-core-ultra-5-125h-16-gb-512-gb-ssd-windows-11-home-14-ew1074tu/p/itme510f3e110723?pid=COMHADYKJGEVTGYH&lid=LSTCOMHADYKJGEVTGYHSZGGKH&marketplace=FLIPKART&q=laptop+hp&store=6bo%2Fb5g&srno=s_8_192&otracker=search&fm=organic&iid=e5bbd911-225a-4ec0-8a86-3aa39a1d4495.COMHADYKJGEVTGYH.SEARCH&ppt=sp&ppn=sp&ssid=zo44pbrv680000001753105239240&qH=afa4496eec6c609d,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/p/t/m/15-ew1074tu-laptop-hp-original-imahagfjfsv2xkmk.jpeg?q=70,,,"₹71,990","₹1,01,089",28% off,"['Intel Core Ultra 5 Processor', '16 GB DDR5 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 Inch) Display', 'Win 11 + Office H&S 2021', '1 Year Onsite Warranty']",,Bank Offer,2025-07-21 19:11:03
HP 15 (2025) Intel Celeron Dual Core N4500 - (8 GB/256 GB SSD/Windows 11 Home) 15 Thin and Light Lapto...,https://www.flipkart.com/hp-15-2025-intel-celeron-dual-core-n4500-8-gb-256-gb-ssd-windows-11-home-thin-light-laptop/p/itmc1a20f4bad2fa?pid=COMHCKFDQ7YXCDRG&lid=LSTCOMHCKFDQ7YXCDRGZUFLA8&marketplace=FLIPKART&q=laptop+hp&store=6bo%2Fb5g&srno=s_9_193&otracker=search&fm=organic&iid=d74e7730-8b98-4304-b716-554ebfc83e05.COMHCKFDQ7YXCDRG.SEARCH&ppt=sp&ppn=sp&ssid=trtjrq9ghs0000001753105264188&qH=afa4496eec6c609d,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/h/e/l/15-thin-and-light-laptop-hp-original-imahckfdzavvhe9f.jpeg?q=70,3.7,3 Ratings & 0 Reviews,"₹22,700","₹40,990",44% off,"['Intel Celeron Dual Core Processor', '8 GB DDR4 RAM', '64 bit Windows 11 Home Operating System', '256 GB SSD', '39.62 cm (15.6 inch) Display', 'Microsoft Office 2021, Windows 11 Home', '1 Year Onsite Warranty']",,Bank Offer,2025-07-21 19:11:09
HP 14s Backlit Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) 14s-dq2649tu Thin and...,https://www.flipkart.com/hp-14s-backlit-intel-core-i3-11th-gen-1115g4-8-gb-512-gb-ssd-windows-11-home-14s-dq2649tu-thin-light-laptop/p/itm6664edbe195a9?pid=COMGMY3MB9MX5CXF&lid=LSTCOMGMY3MB9MX5CXFUUMMZS&marketplace=FLIPKART&q=laptop+hp&store=6bo%2Fb5g&srno=s_9_194&otracker=search&fm=organic&iid=d74e7730-8b98-4304-b716-554ebfc83e05.COMGMY3MB9MX5CXF.SEARCH&ppt=sp&ppn=sp&ssid=trtjrq9ghs0000001753105264188&qH=afa4496eec6c609d,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/o/w/e/-original-imahcd9ng6zhznpn.jpeg?q=70,4.3,276 Ratings & 20 Reviews,"₹40,990","₹54,990",25% off,"['Intel Core i3 Processor (11th Gen)', '8 GB DDR4 RAM', 'Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 Inch) Display', '1 Year Onsite Warranty']",,Bank Offer,2025-07-21 19:11:10
HP 14s AMD Ryzen 3 Quad Core 4300U - (8 GB/512 GB SSD/Windows 10 Home) 14s-fr0016AU Thin and Light Lap...,https://www.flipkart.com/hp-14s-amd-ryzen-3-quad-core-4300u-8-gb-512-gb-ssd-windows-10-home-14s-fr0016au-thin-light-laptop/p/itmc85ad5a7655c4?pid=COMG26RVFGZGDE9D&lid=LSTCOMG26RVFGZGDE9DP11XI5&marketplace=FLIPKART&q=laptop+hp&store=6bo%2Fb5g&srno=s_9_195&otracker=search&fm=organic&iid=d74e7730-8b98-4304-b716-554ebfc83e05.COMG26RVFGZGDE9D.SEARCH&ppt=sp&ppn=sp&ssid=trtjrq9ghs0000001753105264188&qH=afa4496eec6c609d,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/k/b/8/15s-fr4000tu-thin-and-light-laptop-hp-original-imaghrcwmt7v5svk.jpeg?q=70,4.3,"1,572 Ratings & 193 Reviews","₹36,990","₹44,990",17% off,"['AMD Ryzen 3 Quad Core Processor', '8 GB DDR4 RAM', '64 bit Windows 10 Operating System', '512 GB SSD', '35.56 cm (14 inch) Display', 'Microsoft Office 2019 and Office 365, HP Smart, HP Documentation, HP SSRM', '1 Year Onsite Warranty']",,Bank Offer,2025-07-21 19:11:10
HP 15s AMD Ryzen 3 Quad Core 5300U - (8 GB/512 GB SSD/Windows 10 Home) 15s- EQ2042AU Thin and Light La...,https://www.flipkart.com/hp-15s-amd-ryzen-3-quad-core-5300u-8-gb-512-gb-ssd-windows-10-home-15s-eq2042au-thin-light-laptop/p/itmafa17a199da31?pid=COMG56SQHHEUNGJP&lid=LSTCOMG56SQHHEUNGJPRDSTBJ&marketplace=FLIPKART&q=laptop+hp&store=6bo%2Fb5g&srno=s_9_196&otracker=search&fm=organic&iid=d74e7730-8b98-4304-b716-554ebfc83e05.COMG56SQHHEUNGJP.SEARCH&ppt=sp&ppn=sp&ssid=trtjrq9ghs0000001753105264188&qH=afa4496eec6c609d,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/n/9/-original-imagp8xzevzkrnhq.jpeg?q=70,4.3,306 Ratings & 46 Reviews,"₹31,990","₹44,990",28% off,"['AMD Ryzen 3 Quad Core Processor', '8 GB DDR4 RAM', '64 bit Windows 10 Operating System', '512 GB SSD', '39.62 cm (15.6 inch) Display', 'Microsoft Office 2019 & Office 365, HP Documentation, HP BIOS Recovery, HP Smart, HP Support Assistant', '1 Year Onsite Warranty']",,Bank Offer,2025-07-21 19:11:11
Lenovo 100e Chromebook Gen 4 MediaTek Kompanio 520 - (4 GB/32 GB EMMC Storage/Chrome OS) 82W00004HA Ch...,https://www.flipkart.com/lenovo-100e-chromebook-gen-4-mediatek-kompanio-520-4-gb-32-gb-emmc-storage-chrome-os-82w00004ha/p/itm1ae5f82096ad9?pid=COMHA9FK8YXVUUWA&lid=LSTCOMHA9FK8YXVUUWAR749MF&marketplace=FLIPKART&q=laptop+hp&store=6bo%2Fb5g&srno=s_9_197&otracker=search&fm=organic&iid=en_B6jlnC3-6-7T4BWFA-v9bmlyqhumtG_5fl_8zCwXA2Y_omdHMFwwM_bG4u8C_PHq7NGitmIv19gMwKdvIp7F104IsYyWu-Pj9cxFjFAoaLk%3D&ppt=sp&ppn=sp&ssid=trtjrq9ghs0000001753105264188&qH=afa4496eec6c609d,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/5/f/c/-original-imahd3zwben2yanx.jpeg?q=70,3.9,346 Ratings & 33 Reviews,"₹9,499","₹16,298",41% off,"['MediaTek Kompanio 520 Processor', '4 GB LPDDR4X RAM', 'Chrome Operating System', '29.46 cm (11.6 Inch) Display', '1 Year Carry-in Warranty']","Upto 
₹8,700
 Off on Exchange",Bank Offer,2025-07-21 19:11:11
